 ID,Date,Parameter/Paramètre,Value/Valeur,Symbol/Symbole
01ED003,1962-10-06,discharge/débit,31.4,
01ED003,1962-10-07,discharge/débit,18.7,
01ED003,1962-10-08,discharge/débit,65.7,
01ED003,1962-10-09,discharge/débit,66.8,
01ED003,1962-10-10,discharge/débit,64.3,
01ED003,1962-10-11,discharge/débit,72.8,
01ED003,1962-10-12,discharge/débit,64.8,
01ED003,1962-10-13,discharge/débit,36.8,
01ED003,1962-10-14,discharge/débit,19.7,
01ED003,1962-10-15,discharge/débit,56.9,
01ED003,1962-10-16,discharge/débit,64.8,
01ED003,1962-10-17,discharge/débit,65.7,
01ED003,1962-10-18,discharge/débit,63.4,
01ED003,1962-10-19,discharge/débit,58.3,A
01ED003,1962-10-20,discharge/débit,25.8,A
01ED003,1962-10-21,discharge/débit,18.9,
01ED003,1962-10-22,discharge/débit,48.7,
01ED003,1962-10-23,discharge/débit,63.1,
01ED003,1962-10-24,discharge/débit,62.0,
01ED003,1962-10-25,discharge/débit,66.0,
01ED003,1962-10-26,discharge/débit,65.4,
01ED003,1962-10-27,discharge/débit,39.9,
01ED003,1962-10-28,discharge/débit,19.3,
01ED003,1962-10-29,discharge/débit,52.7,
01ED003,1962-10-30,discharge/débit,66.8,
01ED003,1962-10-31,discharge/débit,68.8,
01ED003,1962-11-01,discharge/débit,67.4,
01ED003,1962-11-02,discharge/débit,65.7,
01ED003,1962-11-03,discharge/débit,39.9,
01ED003,1962-11-04,discharge/débit,22.8,
01ED003,1962-11-05,discharge/débit,62.0,
01ED003,1962-11-06,discharge/débit,83.0,
01ED003,1962-11-07,discharge/débit,76.5,
01ED003,1962-11-08,discharge/débit,72.5,
01ED003,1962-11-09,discharge/débit,78.2,
01ED003,1962-11-10,discharge/débit,39.1,
01ED003,1962-11-11,discharge/débit,32.3,
01ED003,1962-11-12,discharge/débit,89.8,
01ED003,1962-11-13,discharge/débit,79.3,
01ED003,1962-11-14,discharge/débit,75.9,
01ED003,1962-11-15,discharge/débit,140.0,
01ED003,1962-11-16,discharge/débit,151.0,
01ED003,1962-11-17,discharge/débit,57.5,
01ED003,1962-11-18,discharge/débit,32.8,
01ED003,1962-11-19,discharge/débit,68.8,
01ED003,1962-11-20,discharge/débit,77.9,E
01ED003,1962-11-21,discharge/débit,77.9,E
01ED003,1962-11-22,discharge/débit,77.9,E
01ED003,1962-11-23,discharge/débit,77.9,E
01ED003,1962-11-24,discharge/débit,41.9,E
01ED003,1962-11-25,discharge/débit,30.9,A
01ED003,1962-11-26,discharge/débit,77.9,E
01ED003,1962-11-27,discharge/débit,77.9,E
01ED003,1962-11-28,discharge/débit,77.9,E
01ED003,1962-11-29,discharge/débit,77.9,E
01ED003,1962-11-30,discharge/débit,77.9,E
01ED003,1962-12-01,discharge/débit,33.4,E
01ED003,1962-12-02,discharge/débit,18.3,A
01ED003,1962-12-03,discharge/débit,59.5,A
01ED003,1962-12-04,discharge/débit,67.7,
01ED003,1962-12-05,discharge/débit,67.4,
01ED003,1962-12-06,discharge/débit,66.5,
01ED003,1962-12-07,discharge/débit,74.5,
01ED003,1962-12-08,discharge/débit,46.2,
01ED003,1962-12-09,discharge/débit,22.8,
01ED003,1962-12-10,discharge/débit,64.8,
01ED003,1962-12-11,discharge/débit,75.3,
01ED003,1962-12-12,discharge/débit,73.6,
01ED003,1962-12-13,discharge/débit,69.9,
01ED003,1962-12-14,discharge/débit,48.1,A
01ED003,1962-12-15,discharge/débit,25.8,E
01ED003,1962-12-16,discharge/débit,21.2,A
01ED003,1962-12-17,discharge/débit,55.5,
01ED003,1962-12-18,discharge/débit,65.7,
01ED003,1962-12-19,discharge/débit,66.8,
01ED003,1962-12-20,discharge/débit,65.4,A
01ED003,1962-12-21,discharge/débit,108.0,A
01ED003,1962-12-22,discharge/débit,49.8,A
01ED003,1962-12-23,discharge/débit,28.3,
01ED003,1962-12-24,discharge/débit,25.3,
01ED003,1962-12-25,discharge/débit,44.2,
01ED003,1962-12-26,discharge/débit,30.0,
01ED003,1962-12-27,discharge/débit,27.6,
01ED003,1962-12-28,discharge/débit,26.8,
01ED003,1962-12-29,discharge/débit,31.1,
01ED003,1962-12-30,discharge/débit,23.1,
01ED003,1962-12-31,discharge/débit,25.8,
01ED003,1963-01-01,discharge/débit,31.4,
01ED003,1963-01-02,discharge/débit,68.8,
01ED003,1963-01-03,discharge/débit,64.6,
01ED003,1963-01-04,discharge/débit,69.7,
01ED003,1963-01-05,discharge/débit,40.5,
01ED003,1963-01-06,discharge/débit,24.4,
01ED003,1963-01-07,discharge/débit,64.3,
01ED003,1963-01-08,discharge/débit,70.8,
01ED003,1963-01-09,discharge/débit,77.9,
01ED003,1963-01-10,discharge/débit,77.0,
01ED003,1963-01-11,discharge/débit,75.9,
01ED003,1963-01-12,discharge/débit,45.9,
01ED003,1963-01-13,discharge/débit,30.6,
01ED003,1963-01-14,discharge/débit,81.6,
01ED003,1963-01-15,discharge/débit,88.3,
01ED003,1963-01-16,discharge/débit,79.6,
01ED003,1963-01-17,discharge/débit,66.0,
01ED003,1963-01-18,discharge/débit,79.3,
01ED003,1963-01-19,discharge/débit,36.5,
01ED003,1963-01-20,discharge/débit,28.9,
01ED003,1963-01-21,discharge/débit,80.4,
01ED003,1963-01-22,discharge/débit,90.6,
01ED003,1963-01-23,discharge/débit,91.5,
01ED003,1963-01-24,discharge/débit,94.9,
01ED003,1963-01-25,discharge/débit,99.1,
01ED003,1963-01-26,discharge/débit,53.2,
01ED003,1963-01-27,discharge/débit,37.9,
01ED003,1963-01-28,discharge/débit,79.6,
01ED003,1963-01-29,discharge/débit,101.0,
01ED003,1963-01-30,discharge/débit,91.7,
01ED003,1963-01-31,discharge/débit,88.1,
01ED003,1963-02-01,discharge/débit,75.3,
01ED003,1963-02-02,discharge/débit,45.0,A
01ED003,1963-02-03,discharge/débit,38.8,
01ED003,1963-02-04,discharge/débit,46.4,A
01ED003,1963-02-05,discharge/débit,92.9,A
01ED003,1963-02-06,discharge/débit,91.2,
01ED003,1963-02-07,discharge/débit,88.1,
01ED003,1963-02-08,discharge/débit,77.6,
01ED003,1963-02-09,discharge/débit,40.2,
01ED003,1963-02-10,discharge/débit,31.7,
01ED003,1963-02-11,discharge/débit,70.5,
01ED003,1963-02-12,discharge/débit,87.2,
01ED003,1963-02-13,discharge/débit,96.6,
01ED003,1963-02-14,discharge/débit,127.0,
01ED003,1963-02-15,discharge/débit,117.0,
01ED003,1963-02-16,discharge/débit,86.4,
01ED003,1963-02-17,discharge/débit,60.0,A
01ED003,1963-02-18,discharge/débit,90.6,
01ED003,1963-02-19,discharge/débit,106.0,
01ED003,1963-02-20,discharge/débit,104.0,A
01ED003,1963-02-21,discharge/débit,122.0,
01ED003,1963-02-22,discharge/débit,118.0,
01ED003,1963-02-23,discharge/débit,96.6,
01ED003,1963-02-24,discharge/débit,71.6,
01ED003,1963-02-25,discharge/débit,99.1,
01ED003,1963-02-26,discharge/débit,115.0,
01ED003,1963-02-27,discharge/débit,110.0,
01ED003,1963-02-28,discharge/débit,60.6,
01ED003,1963-03-01,discharge/débit,66.0,
01ED003,1963-03-02,discharge/débit,63.1,
01ED003,1963-03-03,discharge/débit,48.1,
01ED003,1963-03-04,discharge/débit,89.8,
01ED003,1963-03-05,discharge/débit,101.0,
01ED003,1963-03-06,discharge/débit,96.3,
01ED003,1963-03-07,discharge/débit,83.3,
01ED003,1963-03-08,discharge/débit,78.7,
01ED003,1963-03-09,discharge/débit,43.9,
01ED003,1963-03-10,discharge/débit,31.4,
01ED003,1963-03-11,discharge/débit,72.8,
01ED003,1963-03-12,discharge/débit,79.3,
01ED003,1963-03-13,discharge/débit,69.4,
01ED003,1963-03-14,discharge/débit,78.2,
01ED003,1963-03-15,discharge/débit,71.6,
01ED003,1963-03-16,discharge/débit,47.0,
01ED003,1963-03-17,discharge/débit,29.4,
01ED003,1963-03-18,discharge/débit,83.8,
01ED003,1963-03-19,discharge/débit,81.0,
01ED003,1963-03-20,discharge/débit,81.0,
01ED003,1963-03-21,discharge/débit,81.3,
01ED003,1963-03-22,discharge/débit,72.5,
01ED003,1963-03-23,discharge/débit,46.4,
01ED003,1963-03-24,discharge/débit,25.3,
01ED003,1963-03-25,discharge/débit,79.3,
01ED003,1963-03-26,discharge/débit,89.5,
01ED003,1963-03-27,discharge/débit,98.0,
01ED003,1963-03-28,discharge/débit,107.0,
01ED003,1963-03-29,discharge/débit,96.8,
01ED003,1963-03-30,discharge/débit,53.2,
01ED003,1963-03-31,discharge/débit,30.0,
01ED003,1963-04-01,discharge/débit,79.6,
01ED003,1963-04-02,discharge/débit,89.5,
01ED003,1963-04-03,discharge/débit,90.0,
01ED003,1963-04-04,discharge/débit,88.1,
01ED003,1963-04-05,discharge/débit,87.8,
01ED003,1963-04-06,discharge/débit,50.7,
01ED003,1963-04-07,discharge/débit,37.1,
01ED003,1963-04-08,discharge/débit,75.3,
01ED003,1963-04-09,discharge/débit,95.1,
01ED003,1963-04-10,discharge/débit,92.9,
01ED003,1963-04-11,discharge/débit,91.7,
01ED003,1963-04-12,discharge/débit,94.0,
01ED003,1963-04-13,discharge/débit,60.9,
01ED003,1963-04-14,discharge/débit,32.0,
01ED003,1963-04-15,discharge/débit,83.3,
01ED003,1963-04-16,discharge/débit,89.8,
01ED003,1963-04-17,discharge/débit,85.5,
01ED003,1963-04-18,discharge/débit,91.2,
01ED003,1963-04-19,discharge/débit,84.4,
01ED003,1963-04-20,discharge/débit,44.5,
01ED003,1963-04-21,discharge/débit,22.8,
01ED003,1963-04-22,discharge/débit,69.4,
01ED003,1963-04-23,discharge/débit,81.3,
01ED003,1963-04-24,discharge/débit,83.0,
01ED003,1963-04-25,discharge/débit,82.1,
01ED003,1963-04-26,discharge/débit,79.9,
01ED003,1963-04-27,discharge/débit,48.4,
01ED003,1963-04-28,discharge/débit,36.0,
01ED003,1963-04-29,discharge/débit,66.0,
01ED003,1963-04-30,discharge/débit,86.4,
01ED003,1963-05-01,discharge/débit,89.8,
01ED003,1963-05-02,discharge/débit,127.0,
01ED003,1963-05-03,discharge/débit,163.0,
01ED003,1963-05-04,discharge/débit,127.0,
01ED003,1963-05-05,discharge/débit,69.4,
01ED003,1963-05-06,discharge/débit,94.0,
01ED003,1963-05-07,discharge/débit,83.0,
01ED003,1963-05-08,discharge/débit,85.0,
01ED003,1963-05-09,discharge/débit,86.7,
01ED003,1963-05-10,discharge/débit,81.0,
01ED003,1963-05-11,discharge/débit,69.4,
01ED003,1963-05-12,discharge/débit,55.8,
01ED003,1963-05-13,discharge/débit,94.6,
01ED003,1963-05-14,discharge/débit,111.0,
01ED003,1963-05-15,discharge/débit,98.3,
01ED003,1963-05-16,discharge/débit,93.2,
01ED003,1963-05-17,discharge/débit,85.0,
01ED003,1963-05-18,discharge/débit,39.1,
01ED003,1963-05-19,discharge/débit,41.3,
01ED003,1963-05-20,discharge/débit,137.0,
01ED003,1963-05-21,discharge/débit,207.0,
01ED003,1963-05-22,discharge/débit,172.0,
01ED003,1963-05-23,discharge/débit,134.0,
01ED003,1963-05-24,discharge/débit,104.0,
01ED003,1963-05-25,discharge/débit,46.2,
01ED003,1963-05-26,discharge/débit,15.4,
01ED003,1963-05-27,discharge/débit,54.9,
01ED003,1963-05-28,discharge/débit,64.8,
01ED003,1963-05-29,discharge/débit,71.4,
01ED003,1963-05-30,discharge/débit,76.5,
01ED003,1963-05-31,discharge/débit,72.5,
01ED003,1963-06-01,discharge/débit,47.6,
01ED003,1963-06-02,discharge/débit,16.4,
01ED003,1963-06-03,discharge/débit,73.3,
01ED003,1963-06-04,discharge/débit,78.2,
01ED003,1963-06-05,discharge/débit,67.7,
01ED003,1963-06-06,discharge/débit,71.6,
01ED003,1963-06-07,discharge/débit,70.5,
01ED003,1963-06-08,discharge/débit,39.1,
01ED003,1963-06-09,discharge/débit,11.2,
01ED003,1963-06-10,discharge/débit,62.9,
01ED003,1963-06-11,discharge/débit,75.9,
01ED003,1963-06-12,discharge/débit,66.0,
01ED003,1963-06-13,discharge/débit,65.4,
01ED003,1963-06-14,discharge/débit,73.9,
01ED003,1963-06-15,discharge/débit,32.3,
01ED003,1963-06-16,discharge/débit,13.6,
01ED003,1963-06-17,discharge/débit,56.6,
01ED003,1963-06-18,discharge/débit,69.9,
01ED003,1963-06-19,discharge/débit,66.5,
01ED003,1963-06-20,discharge/débit,70.5,
01ED003,1963-06-21,discharge/débit,76.5,
01ED003,1963-06-22,discharge/débit,32.8,
01ED003,1963-06-23,discharge/débit,15.8,
01ED003,1963-06-24,discharge/débit,60.9,
01ED003,1963-06-25,discharge/débit,67.7,
01ED003,1963-06-26,discharge/débit,66.8,
01ED003,1963-06-27,discharge/débit,66.0,
01ED003,1963-06-28,discharge/débit,66.5,
01ED003,1963-06-29,discharge/débit,36.5,
01ED003,1963-06-30,discharge/débit,11.1,
01ED003,1963-07-01,discharge/débit,17.3,
01ED003,1963-07-02,discharge/débit,53.0,
01ED003,1963-07-03,discharge/débit,68.8,
01ED003,1963-07-04,discharge/débit,66.8,
01ED003,1963-07-05,discharge/débit,69.7,
01ED003,1963-07-06,discharge/débit,27.2,
01ED003,1963-07-07,discharge/débit,15.7,
01ED003,1963-07-08,discharge/débit,65.1,
01ED003,1963-07-09,discharge/débit,71.6,
01ED003,1963-07-10,discharge/débit,66.3,
01ED003,1963-07-11,discharge/débit,65.7,
01ED003,1963-07-12,discharge/débit,69.9,
01ED003,1963-07-13,discharge/débit,31.4,
01ED003,1963-07-14,discharge/débit,12.7,
01ED003,1963-07-15,discharge/débit,61.4,
01ED003,1963-07-16,discharge/débit,66.0,
01ED003,1963-07-17,discharge/débit,69.7,
01ED003,1963-07-18,discharge/débit,67.7,
01ED003,1963-07-19,discharge/débit,62.9,
01ED003,1963-07-20,discharge/débit,32.3,
01ED003,1963-07-21,discharge/débit,12.1,
01ED003,1963-07-22,discharge/débit,59.7,
01ED003,1963-07-23,discharge/débit,72.5,
01ED003,1963-07-24,discharge/débit,69.4,
01ED003,1963-07-25,discharge/débit,64.0,
01ED003,1963-07-26,discharge/débit,66.5,
01ED003,1963-07-27,discharge/débit,31.1,
01ED003,1963-07-28,discharge/débit,11.8,
01ED003,1963-07-29,discharge/débit,55.2,
01ED003,1963-07-30,discharge/débit,64.0,
01ED003,1963-07-31,discharge/débit,59.5,
01ED003,1963-08-01,discharge/débit,59.2,
01ED003,1963-08-02,discharge/débit,56.6,
01ED003,1963-08-03,discharge/débit,31.7,
01ED003,1963-08-04,discharge/débit,13.8,
01ED003,1963-08-05,discharge/débit,53.5,
01ED003,1963-08-06,discharge/débit,59.7,
01ED003,1963-08-07,discharge/débit,60.6,
01ED003,1963-08-08,discharge/débit,60.6,
01ED003,1963-08-09,discharge/débit,64.3,
01ED003,1963-08-10,discharge/débit,34.5,
01ED003,1963-08-11,discharge/débit,11.0,
01ED003,1963-08-12,discharge/débit,51.5,
01ED003,1963-08-13,discharge/débit,62.3,
01ED003,1963-08-14,discharge/débit,66.0,
01ED003,1963-08-15,discharge/débit,60.9,
01ED003,1963-08-16,discharge/débit,65.4,
01ED003,1963-08-17,discharge/débit,31.1,
01ED003,1963-08-18,discharge/débit,16.5,
01ED003,1963-08-19,discharge/débit,46.7,
01ED003,1963-08-20,discharge/débit,63.1,
01ED003,1963-08-21,discharge/débit,65.4,
01ED003,1963-08-22,discharge/débit,53.2,
01ED003,1963-08-23,discharge/débit,60.0,
01ED003,1963-08-24,discharge/débit,30.6,
01ED003,1963-08-25,discharge/débit,20.2,
01ED003,1963-08-26,discharge/débit,53.2,
01ED003,1963-08-27,discharge/débit,63.4,
01ED003,1963-08-28,discharge/débit,65.7,
01ED003,1963-08-29,discharge/débit,61.2,
01ED003,1963-08-30,discharge/débit,66.0,
01ED003,1963-08-31,discharge/débit,39.6,
01ED003,1963-09-01,discharge/débit,12.1,
01ED003,1963-09-02,discharge/débit,18.4,
01ED003,1963-09-03,discharge/débit,55.5,
01ED003,1963-09-04,discharge/débit,62.0,
01ED003,1963-09-05,discharge/débit,57.5,
01ED003,1963-09-06,discharge/débit,65.7,
01ED003,1963-09-07,discharge/débit,33.7,
01ED003,1963-09-08,discharge/débit,19.8,
01ED003,1963-09-09,discharge/débit,52.4,
01ED003,1963-09-10,discharge/débit,62.9,
01ED003,1963-09-11,discharge/débit,64.8,
01ED003,1963-09-12,discharge/débit,62.9,
01ED003,1963-09-13,discharge/débit,61.2,
01ED003,1963-09-14,discharge/débit,32.6,
01ED003,1963-09-15,discharge/débit,14.6,
01ED003,1963-09-16,discharge/débit,51.8,
01ED003,1963-09-17,discharge/débit,66.8,
01ED003,1963-09-18,discharge/débit,65.4,
01ED003,1963-09-19,discharge/débit,61.7,
01ED003,1963-09-20,discharge/débit,64.3,
01ED003,1963-09-21,discharge/débit,63.4,
01ED003,1963-09-22,discharge/débit,34.5,
01ED003,1963-09-23,discharge/débit,53.0,
01ED003,1963-09-24,discharge/débit,67.7,
01ED003,1963-09-25,discharge/débit,62.3,
01ED003,1963-09-26,discharge/débit,62.0,
01ED003,1963-09-27,discharge/débit,60.9,
01ED003,1963-09-28,discharge/débit,59.5,
01ED003,1963-09-29,discharge/débit,37.7,
01ED003,1963-09-30,discharge/débit,65.4,
01ED003,1963-10-01,discharge/débit,64.3,
01ED003,1963-10-02,discharge/débit,64.6,
01ED003,1963-10-03,discharge/débit,59.7,
01ED003,1963-10-04,discharge/débit,55.8,
01ED003,1963-10-05,discharge/débit,56.1,
01ED003,1963-10-06,discharge/débit,32.6,
01ED003,1963-10-07,discharge/débit,46.4,
01ED003,1963-10-08,discharge/débit,59.7,
01ED003,1963-10-09,discharge/débit,63.4,
01ED003,1963-10-10,discharge/débit,62.9,
01ED003,1963-10-11,discharge/débit,64.0,
01ED003,1963-10-12,discharge/débit,66.8,
01ED003,1963-10-13,discharge/débit,34.0,
01ED003,1963-10-14,discharge/débit,51.0,
01ED003,1963-10-15,discharge/débit,57.2,
01ED003,1963-10-16,discharge/débit,62.0,
01ED003,1963-10-17,discharge/débit,60.0,
01ED003,1963-10-18,discharge/débit,62.9,
01ED003,1963-10-19,discharge/débit,63.4,
01ED003,1963-10-20,discharge/débit,29.4,
01ED003,1963-10-21,discharge/débit,51.5,
01ED003,1963-10-22,discharge/débit,66.0,
01ED003,1963-10-23,discharge/débit,68.0,
01ED003,1963-10-24,discharge/débit,64.3,
01ED003,1963-10-25,discharge/débit,62.9,
01ED003,1963-10-26,discharge/débit,64.3,
01ED003,1963-10-27,discharge/débit,21.7,
01ED003,1963-10-28,discharge/débit,51.3,
01ED003,1963-10-29,discharge/débit,59.7,
01ED003,1963-10-30,discharge/débit,73.3,
01ED003,1963-10-31,discharge/débit,65.4,
01ED003,1963-11-01,discharge/débit,69.9,
01ED003,1963-11-02,discharge/débit,70.5,
01ED003,1963-11-03,discharge/débit,32.6,
01ED003,1963-11-04,discharge/débit,57.8,
01ED003,1963-11-05,discharge/débit,58.3,
01ED003,1963-11-06,discharge/débit,56.6,
01ED003,1963-11-07,discharge/débit,56.9,
01ED003,1963-11-08,discharge/débit,101.0,
01ED003,1963-11-09,discharge/débit,110.0,
01ED003,1963-11-10,discharge/débit,47.0,
01ED003,1963-11-11,discharge/débit,77.3,
01ED003,1963-11-12,discharge/débit,66.5,
01ED003,1963-11-13,discharge/débit,68.5,
01ED003,1963-11-14,discharge/débit,73.3,
01ED003,1963-11-15,discharge/débit,74.2,
01ED003,1963-11-16,discharge/débit,74.8,
01ED003,1963-11-17,discharge/débit,41.3,
01ED003,1963-11-18,discharge/débit,58.9,
01ED003,1963-11-19,discharge/débit,16.3,
01ED003,1963-11-20,discharge/débit,88.3,
01ED003,1963-11-21,discharge/débit,87.8,
01ED003,1963-11-22,discharge/débit,83.0,
01ED003,1963-11-23,discharge/débit,85.0,
01ED003,1963-11-24,discharge/débit,37.9,
01ED003,1963-11-25,discharge/débit,58.0,
01ED003,1963-11-26,discharge/débit,84.7,
01ED003,1963-11-27,discharge/débit,79.9,
01ED003,1963-11-28,discharge/débit,72.5,
01ED003,1963-11-29,discharge/débit,79.6,
01ED003,1963-11-30,discharge/débit,86.4,
01ED003,1963-12-01,discharge/débit,33.7,
01ED003,1963-12-02,discharge/débit,67.7,
01ED003,1963-12-03,discharge/débit,82.1,
01ED003,1963-12-04,discharge/débit,87.8,
01ED003,1963-12-05,discharge/débit,83.3,
01ED003,1963-12-06,discharge/débit,85.5,A
01ED003,1963-12-07,discharge/débit,85.0,E
01ED003,1963-12-08,discharge/débit,23.7,A
01ED003,1963-12-09,discharge/débit,63.7,
01ED003,1963-12-10,discharge/débit,81.0,
01ED003,1963-12-11,discharge/débit,77.9,
01ED003,1963-12-12,discharge/débit,63.1,A
01ED003,1963-12-13,discharge/débit,73.6,E
01ED003,1963-12-14,discharge/débit,71.6,A
01ED003,1963-12-15,discharge/débit,36.5,A
01ED003,1963-12-16,discharge/débit,62.3,E
01ED003,1963-12-17,discharge/débit,69.4,E
01ED003,1963-12-18,discharge/débit,77.6,A
01ED003,1963-12-19,discharge/débit,67.7,A
01ED003,1963-12-20,discharge/débit,70.8,E
01ED003,1963-12-21,discharge/débit,73.3,A
01ED003,1963-12-22,discharge/débit,34.0,E
01ED003,1963-12-23,discharge/débit,65.1,E
01ED003,1963-12-24,discharge/débit,73.6,E
01ED003,1963-12-25,discharge/débit,68.0,E
01ED003,1963-12-26,discharge/débit,76.5,E
01ED003,1963-12-27,discharge/débit,83.0,A
01ED003,1963-12-28,discharge/débit,76.2,
01ED003,1963-12-29,discharge/débit,34.8,A
01ED003,1963-12-30,discharge/débit,65.4,
01ED003,1963-12-31,discharge/débit,76.5,
01ED003,1964-01-01,discharge/débit,68.8,
01ED003,1964-01-02,discharge/débit,86.4,
01ED003,1964-01-03,discharge/débit,70.5,
01ED003,1964-01-04,discharge/débit,75.3,
01ED003,1964-01-05,discharge/débit,43.0,
01ED003,1964-01-06,discharge/débit,70.5,
01ED003,1964-01-07,discharge/débit,79.9,
01ED003,1964-01-08,discharge/débit,78.2,
01ED003,1964-01-09,discharge/débit,74.2,
01ED003,1964-01-10,discharge/débit,82.1,
01ED003,1964-01-11,discharge/débit,75.9,
01ED003,1964-01-12,discharge/débit,62.0,
01ED003,1964-01-13,discharge/débit,97.1,
01ED003,1964-01-14,discharge/débit,79.3,
01ED003,1964-01-15,discharge/débit,85.0,
01ED003,1964-01-16,discharge/débit,84.1,
01ED003,1964-01-17,discharge/débit,79.3,
01ED003,1964-01-18,discharge/débit,78.2,
01ED003,1964-01-19,discharge/débit,27.4,
01ED003,1964-01-20,discharge/débit,63.7,
01ED003,1964-01-21,discharge/débit,76.5,
01ED003,1964-01-22,discharge/débit,75.3,
01ED003,1964-01-23,discharge/débit,76.5,
01ED003,1964-01-24,discharge/débit,77.0,
01ED003,1964-01-25,discharge/débit,78.7,
01ED003,1964-01-26,discharge/débit,61.2,
01ED003,1964-01-27,discharge/débit,80.1,
01ED003,1964-01-28,discharge/débit,92.3,
01ED003,1964-01-29,discharge/débit,79.6,
01ED003,1964-01-30,discharge/débit,76.2,
01ED003,1964-01-31,discharge/débit,76.2,
01ED003,1964-02-01,discharge/débit,77.9,
01ED003,1964-02-02,discharge/débit,45.9,
01ED003,1964-02-03,discharge/débit,62.9,
01ED003,1964-02-04,discharge/débit,82.1,
01ED003,1964-02-05,discharge/débit,77.6,
01ED003,1964-02-06,discharge/débit,76.2,
